subnum, condition, task, order, trial,interference,date,max,exponent,threshold,correct,rt1,rt2,r,addends,sum,digits,int_score,trial_time
15,baseline,baseline,3,1,0,20140410T170431,3,1.20E+00,1,1,2.82,3.28,8,1,8,2  3  3,-1,6.17E+00
15,baseline,baseline,3,2,0,20140410T170431,3,1.20E+00,1,1,2.08,2.58,8,1,8,2  4  2,-1,5.15E+00
15,baseline,baseline,3,3,0,20140410T170431,3,1.20E+00,1,1,4.74,5.16,7,1,7,1  3  3,-1,7.89E+00
15,baseline,baseline,3,4,0,20140410T170431,2.30E+00,1.20E+00,2,1,3.29,3.67,6,1,6,3  1  2,-1,6.21E+00
15,baseline,baseline,3,5,0,20140410T170431,3.74E+00,1.20E+00,3,1,3.39,3.87,9,1,9,3  4  2,-1,6.56E+00
15,baseline,baseline,3,6,0,20140410T170431,5.28E+00,1.20E+00,4,1,5.08,5.47,9,1,9,3  2  4,-1,8.13E+00
15,baseline,baseline,3,7,0,20140410T170431,6.90E+00,1.20E+00,5,1,3.94,4.86,12,1,12,1  3  8,-1,7.54E+00
15,baseline,baseline,3,8,0,20140410T170431,8.59E+00,1.20E+00,6,1,6.94,7.65,17,1,17,7  9  1,-1,1.04E+01
15,baseline,baseline,3,9,0,20140410T170431,1.03E+01,1.20E+00,7,1,3.05,3.57,20,1,20,10   8   2,-1,6.18E+00
15,baseline,baseline,3,10,0,20140410T170431,1.21E+01,1.20E+00,8,1,5.53,6.16,29,1,29,12  12   5,-1,9.00E+00
15,baseline,baseline,3,11,0,20140410T170431,1.40E+01,1.20E+00,9,1,4.48,5.06,28,1,28,14  13   1,-1,8.08E+00
15,baseline,baseline,3,12,0,20140410T170431,1.58E+01,1.20E+00,10,1,13.06,13.6,44,1,44,15  16  13,-1,1.68E+01
15,baseline,baseline,3,13,0,20140410T170431,1.78E+01,1.20E+00,11,0,12.07,12.72,26,1,30,4  18   8,-1,1.57E+01
15,baseline,baseline,3,14,0,20140410T170431,1.58E+01,1.20E+00,10,1,4.47,4.95,26,1,26,2  16   8,-1,7.63E+00
15,baseline,baseline,3,15,0,20140410T170431,1.78E+01,1.20E+00,11,1,17.57,18.39,38,1,38,19   5  14,-1,2.15E+01
15,baseline,baseline,3,16,0,20140410T170431,1.97E+01,1.20E+00,12,1,17.81,18.68,42,1,42,19  11  12,-1,2.15E+01
15,baseline,baseline,3,17,0,20140410T170431,2.17E+01,1.20E+00,13,1,15.96,16.68,35,1,35,3  21  11,-1,1.96E+01
15,baseline,baseline,3,18,0,20140410T170431,2.37E+01,1.20E+00,14,1,22.2,22.94,43,1,43,12   6  25,-1,2.59E+01
15,baseline,baseline,3,19,0,20140410T170431,2.58E+01,1.20E+00,15,1,8.05,8.94,40,1,40,26  13   1,-1,1.19E+01
15,baseline,baseline,3,20,0,20140410T170431,2.79E+01,1.20E+00,16,1,16.65,17.19,55,1,55,21   5  29,-1,2.02E+01
15,baseline,baseline,3,21,0,20140410T170431,3.00E+01,1.20E+00,17,1,23.27,23.85,68,1,68,22  15  31,-1,2.70E+01
15,baseline,baseline,3,22,0,20140410T170431,3.21E+01,1.20E+00,18,0,30,30.09,-1,1,62,33  19  10,-1,3.30E+01
15,baseline,baseline,3,23,0,20140410T170431,3.00E+01,1.20E+00,17,0,26.15,26.81,67,1,66,30  22  14,-1,2.99E+01
15,baseline,baseline,3,24,0,20140410T170431,2.79E+01,1.20E+00,16,1,6.58,7.25,53,1,53,3  21  29,-1,1.02E+01
15,baseline,baseline,3,25,0,20140410T170431,3.00E+01,1.20E+00,17,1,19.95,20.66,72,1,72,30  18  24,-1,2.37E+01
15,baseline,baseline,3,26,0,20140410T170431,3.21E+01,1.20E+00,18,1,10.41,11.13,64,1,64,2  30  32,-1,1.39E+01
15,baseline,baseline,3,27,0,20140410T170431,3.42E+01,1.20E+00,19,0,30,30.09,-1,1,95,33  34  28,-1,3.31E+01
15,baseline,baseline,3,28,0,20140410T170431,3.21E+01,1.20E+00,18,0,30,30.1,-1,1,78,32  19  27,-1,3.32E+01
15,baseline,baseline,3,29,0,20140410T170431,3.00E+01,1.20E+00,17,0,12.21,13.01,62,1,61,30  24   7,-1,1.60E+01
15,baseline,baseline,3,30,0,20140410T170431,2.79E+01,1.20E+00,16,0,21.96,22.95,64,1,74,28  26  20,-1,2.59E+01
16,baseline,baseline,4,1,0,20140417T111639,3,1.20E+00,1,0,17.69,18.1,8,1,7,2  3  2,-1,2.09E+01
16,baseline,baseline,4,2,0,20140417T111639,3,1.20E+00,1,1,5.05,5.46,5,1,5,1  1  3,-1,8.16E+00
16,baseline,baseline,4,3,0,20140417T111639,3,1.20E+00,1,1,2.43,2.88,4,1,4,1  1  2,-1,5.43E+00
16,baseline,baseline,4,4,0,20140417T111639,2.30E+00,1.20E+00,2,1,3.11,3.47,4,1,4,1  2  1,-1,6.02E+00
16,baseline,baseline,4,5,0,20140417T111639,3.74E+00,1.20E+00,3,1,12.01,12.42,8,1,8,5  1  2,-1,1.51E+01
16,baseline,baseline,4,6,0,20140417T111639,5.28E+00,1.20E+00,4,0,6.25,6.94,14,1,11,3  3  5,-1,9.81E+00
16,baseline,baseline,4,7,0,20140417T111639,3.74E+00,1.20E+00,3,1,5.31,5.76,8,1,8,3  3  2,-1,8.38E+00
16,baseline,baseline,4,8,0,20140417T111639,5.28E+00,1.20E+00,4,1,3.88,4.46,11,1,11,1  5  5,-1,7.30E+00
16,baseline,baseline,4,9,0,20140417T111639,6.90E+00,1.20E+00,5,0,15.18,16,14,1,19,7  8  4,-1,1.89E+01
16,baseline,baseline,4,10,0,20140417T111639,5.28E+00,1.20E+00,4,1,13.78,14.4,12,1,12,4  3  5,-1,1.74E+01
16,baseline,baseline,4,11,0,20140417T111639,6.90E+00,1.20E+00,5,1,10.21,10.83,15,1,15,5  8  2,-1,1.34E+01
16,baseline,baseline,4,12,0,20140417T111639,8.59E+00,1.20E+00,6,0,11.4,12.12,27,1,25,8  9  8,-1,1.48E+01
16,baseline,baseline,4,13,0,20140417T111639,6.90E+00,1.20E+00,5,0,12.77,13.4,14,1,17,6  7  4,-1,1.64E+01
16,baseline,baseline,4,14,0,20140417T111639,5.28E+00,1.20E+00,4,0,6.92,7.34,8,1,10,4  2  4,-1,1.01E+01
16,baseline,baseline,4,15,0,20140417T111639,3.74E+00,1.20E+00,3,1,5.33,5.95,10,1,10,4  2  4,-1,8.81E+00
16,baseline,baseline,4,16,0,20140417T111639,5.28E+00,1.20E+00,4,1,3.47,4.18,9,1,9,2  2  5,-1,6.76E+00
16,baseline,baseline,4,17,0,20140417T111639,6.90E+00,1.20E+00,5,1,2.08,3.57,16,1,16,1  7  8,-1,6.31E+00
16,baseline,baseline,4,18,0,20140417T111639,8.59E+00,1.20E+00,6,1,6.68,7.16,22,1,22,8  10   4,-1,9.90E+00
16,baseline,baseline,4,19,0,20140417T111639,1.03E+01,1.20E+00,7,1,3.99,4.65,24,1,24,10   9   5,-1,7.50E+00
16,baseline,baseline,4,20,0,20140417T111639,1.21E+01,1.20E+00,8,1,6.37,6.96,23,1,23,8  12   3,-1,9.64E+00
16,baseline,baseline,4,21,0,20140417T111639,1.40E+01,1.20E+00,9,1,18.78,19.38,36,1,36,9  13  14,-1,2.24E+01
16,baseline,baseline,4,22,0,20140417T111639,1.58E+01,1.20E+00,10,0,16.34,16.89,36,1,35,16   3  16,-1,1.99E+01
16,baseline,baseline,4,23,0,20140417T111639,1.40E+01,1.20E+00,9,0,11.68,12.51,30,1,32,15  11   6,-1,1.55E+01
16,baseline,baseline,4,24,0,20140417T111639,1.21E+01,1.20E+00,8,1,6.1,6.66,25,1,25,11  11   3,-1,9.45E+00
16,baseline,baseline,4,25,0,20140417T111639,1.40E+01,1.20E+00,9,1,18.87,19.77,37,1,37,12  15  10,-1,2.27E+01
16,baseline,baseline,4,26,0,20140417T111639,1.58E+01,1.20E+00,10,0,25.68,26.51,31,1,41,12  12  17,-1,2.95E+01
16,baseline,baseline,4,27,0,20140417T111639,1.40E+01,1.20E+00,9,1,11.83,12.31,22,1,22,2   5  15,-1,1.52E+01
16,baseline,baseline,4,28,0,20140417T111639,1.58E+01,1.20E+00,10,1,6.74,7.26,36,1,36,6  15  15,-1,1.04E+01
16,baseline,baseline,4,29,0,20140417T111639,1.78E+01,1.20E+00,11,1,14.25,14.89,32,1,32,17   8   7,-1,1.79E+01
16,baseline,baseline,4,30,0,20140417T111639,1.97E+01,1.20E+00,12,1,18.3,18.88,47,1,47,15  11  21,-1,2.20E+01
16,baseline,baseline,4,31,0,20140417T111639,2.17E+01,1.20E+00,13,0,11.1,11.73,26,1,45,1  21  23,-1,1.47E+01
16,baseline,baseline,4,32,0,20140417T111639,1.97E+01,1.20E+00,12,0,22.96,23.73,35,1,46,16  21   9,-1,2.68E+01
16,baseline,baseline,4,33,0,20140417T111639,1.78E+01,1.20E+00,11,0,30,30.1,-1,1,45,18  11  16,-1,3.32E+01
2,baseline,baseline,3,1,0,20130708T171657,3,1.20E+00,1,1,3.07,3.6,9,1,9,2  3  4,-1,6.80E+00
2,baseline,baseline,3,2,0,20130708T171657,3,1.20E+00,1,1,2.62,3.18,7,1,7,4  2  1,-1,5.91E+00
2,baseline,baseline,3,3,0,20130708T171657,3,1.20E+00,1,0,3.48,3.98,7,1,8,3  1  4,-1,6.85E+00
2,baseline,baseline,3,4,0,20130708T171657,3,1.20E+00,1,1,2.53,2.96,9,1,9,3  3  3,-1,5.76E+00
2,baseline,baseline,3,5,0,20130708T171657,2.30E+00,1.20E+00,2,1,2.19,2.59,4,1,4,1  1  2,-1,5.21E+00
2,baseline,baseline,3,6,0,20130708T171657,3.74E+00,1.20E+00,3,1,2.44,2.88,9,1,9,1  5  3,-1,5.69E+00
2,baseline,baseline,3,7,0,20130708T171657,5.28E+00,1.20E+00,4,1,2.22,2.69,9,1,9,1  6  2,-1,5.35E+00
2,baseline,baseline,3,8,0,20130708T171657,6.90E+00,1.20E+00,5,1,3.13,3.88,11,1,11,2  3  6,-1,6.74E+00
2,baseline,baseline,3,9,0,20130708T171657,8.59E+00,1.20E+00,6,1,4.02,4.76,12,1,12,8  3  1,-1,7.50E+00
2,baseline,baseline,3,10,0,20130708T171657,1.03E+01,1.20E+00,7,1,4.11,4.76,26,1,26,11  10   5,-1,7.85E+00
2,baseline,baseline,3,11,0,20130708T171657,1.21E+01,1.20E+00,8,1,5.94,6.74,28,1,28,11   6  11,-1,9.97E+00
2,baseline,baseline,3,12,0,20130708T171657,1.40E+01,1.20E+00,9,1,1.95,2.68,24,1,24,5  15   4,-1,6.09E+00
2,baseline,baseline,3,13,0,20130708T171657,1.58E+01,1.20E+00,10,1,2.4,3.37,18,1,18,1   1  16,-1,6.23E+00
2,baseline,baseline,3,14,0,20130708T171657,1.78E+01,1.20E+00,11,0,19.06,19.97,32,1,41,19   7  15,-1,2.32E+01
2,baseline,baseline,3,15,0,20130708T171657,1.58E+01,1.20E+00,10,1,6.92,7.75,34,1,34,11   7  16,-1,1.07E+01
2,baseline,baseline,3,16,0,20130708T171657,1.78E+01,1.20E+00,11,1,3.58,4.46,34,1,34,19   1  14,-1,7.45E+00
2,baseline,baseline,3,17,0,20130708T171657,1.97E+01,1.20E+00,12,0,20.6,21.46,43,1,53,19  13  21,-1,2.46E+01
2,baseline,baseline,3,18,0,20130708T171657,1.78E+01,1.20E+00,11,1,10.02,11.33,36,1,36,19   6  11,-1,1.42E+01
2,baseline,baseline,3,19,0,20130708T171657,1.97E+01,1.20E+00,12,0,9.25,10.14,41,1,31,5  21   5,-1,1.32E+01
2,baseline,baseline,3,20,0,20130708T171657,1.78E+01,1.20E+00,11,0,17.15,18.28,49,1,47,13  17  17,-1,2.15E+01
2,baseline,baseline,3,21,0,20130708T171657,1.58E+01,1.20E+00,10,1,6.6,7.55,31,1,31,15   2  14,-1,1.05E+01
2,baseline,baseline,3,22,0,20130708T171657,1.78E+01,1.20E+00,11,1,10.7,11.73,37,1,37,18   3  16,-1,1.47E+01
2,baseline,baseline,3,23,0,20130708T171657,1.97E+01,1.20E+00,12,1,5.37,6.46,41,1,41,15   5  21,-1,9.58E+00
2,baseline,baseline,3,24,0,20130708T171657,2.17E+01,1.20E+00,13,0,11.61,12.62,40,1,50,12  21  17,-1,1.57E+01
2,baseline,baseline,3,25,0,20130708T171657,1.97E+01,1.20E+00,12,0,16.49,17.28,46,1,53,18  19  16,-1,2.04E+01
2,baseline,baseline,3,26,0,20130708T171657,1.78E+01,1.20E+00,11,1,2.9,3.97,26,1,26,1   6  19,-1,6.88E+00
2,baseline,baseline,3,27,0,20130708T171657,1.97E+01,1.20E+00,12,1,2.67,3.57,26,1,26,6  19   1,-1,6.39E+00
2,baseline,baseline,3,28,0,20130708T171657,2.17E+01,1.20E+00,13,1,5.27,6.46,50,1,50,5  23  22,-1,9.50E+00
2,baseline,baseline,3,29,0,20130708T171657,2.37E+01,1.20E+00,14,1,3.6,4.77,30,1,30,2   4  24,-1,7.68E+00
2,baseline,baseline,3,30,0,20130708T171657,2.58E+01,1.20E+00,15,0,9.62,10.82,34,1,44,26   5  13,-1,1.40E+01
2,baseline,baseline,3,31,0,20130708T171657,2.37E+01,1.20E+00,14,1,7.03,8.14,47,1,47,21   1  25,-1,1.11E+01
2,baseline,baseline,3,32,0,20130708T171657,2.58E+01,1.20E+00,15,0,25.06,25.92,66,1,63,26  13  24,-1,2.91E+01
2,baseline,baseline,3,33,0,20130708T171657,2.37E+01,1.20E+00,14,1,17.06,17.99,42,1,42,23  18   1,-1,2.09E+01
2,baseline,baseline,3,34,0,20130708T171657,2.58E+01,1.20E+00,15,1,6.76,7.54,45,1,45,25  13   7,-1,1.06E+01
2,baseline,baseline,3,35,0,20130708T171657,2.79E+01,1.20E+00,16,1,19.44,20.65,68,1,68,12  27  29,-1,2.36E+01
2,baseline,baseline,3,36,0,20130708T171657,3.00E+01,1.20E+00,17,0,5.99,7.43,72,1,62,30  12  20,-1,1.03E+01
2,baseline,baseline,3,37,0,20130708T171657,2.79E+01,1.20E+00,16,1,13.09,14,56,1,56,5  22  29,-1,1.70E+01
3,baseline,baseline,4,1,0,20130709T103327,3,1.20E+00,1,1,8.18,8.57,9,1,9,3  4  2,-1,1.16E+01
3,baseline,baseline,4,2,0,20130709T103327,3,1.20E+00,1,1,2.08,2.57,4,1,4,2  1  1,-1,5.35E+00
3,baseline,baseline,4,3,0,20130709T103327,3,1.20E+00,1,1,4.28,4.77,7,1,7,1  2  4,-1,7.67E+00
3,baseline,baseline,4,4,0,20130709T103327,2.30E+00,1.20E+00,2,1,3.93,4.37,4,1,4,1  2  1,-1,7.14E+00
3,baseline,baseline,4,5,0,20130709T103327,3.74E+00,1.20E+00,3,0,7.62,8.65,14,1,13,4  4  5,-1,1.16E+01
3,baseline,baseline,4,6,0,20130709T103327,2.30E+00,1.20E+00,2,1,8.09,8.94,7,1,7,2  3  2,-1,1.16E+01
3,baseline,baseline,4,7,0,20130709T103327,3.74E+00,1.20E+00,3,1,6.98,7.84,12,1,12,4  3  5,-1,1.08E+01
3,baseline,baseline,4,8,0,20130709T103327,5.28E+00,1.20E+00,4,1,5.74,6.55,13,1,13,5  6  2,-1,9.66E+00
3,baseline,baseline,4,9,0,20130709T103327,6.90E+00,1.20E+00,5,1,6.86,7.75,15,1,15,4  5  6,-1,1.10E+01
3,baseline,baseline,4,10,0,20130709T103327,8.59E+00,1.20E+00,6,1,4.69,5.46,20,1,20,4  9  7,-1,8.77E+00
3,baseline,baseline,4,11,0,20130709T103327,1.03E+01,1.20E+00,7,1,3.27,4.17,18,1,18,2  10   6,-1,6.90E+00
3,baseline,baseline,4,12,0,20130709T103327,1.21E+01,1.20E+00,8,0,6,6.75,27,1,29,13   8   8,-1,9.59E+00
3,baseline,baseline,4,13,0,20130709T103327,1.03E+01,1.20E+00,7,1,9.12,10.02,22,1,22,8  5  9,-1,1.29E+01
3,baseline,baseline,4,14,0,20130709T103327,1.21E+01,1.20E+00,8,1,6.79,7.55,26,1,26,13   7   6,-1,1.05E+01
3,baseline,baseline,4,15,0,20130709T103327,1.40E+01,1.20E+00,9,0,17.99,19.16,39,1,29,8  15   6,-1,2.21E+01
3,baseline,baseline,4,16,0,20130709T103327,1.21E+01,1.20E+00,8,1,4.8,5.56,32,1,32,7  12  13,-1,8.54E+00
3,baseline,baseline,4,17,0,20130709T103327,1.40E+01,1.20E+00,9,1,11.88,12.71,25,1,25,6   4  15,-1,1.58E+01
3,baseline,baseline,4,18,0,20130709T103327,1.58E+01,1.20E+00,10,0,6.46,7.44,30,1,32,1  16  15,-1,1.05E+01
3,baseline,baseline,4,19,0,20130709T103327,1.40E+01,1.20E+00,9,1,5.89,6.56,34,1,34,13  13   8,-1,9.46E+00
3,baseline,baseline,4,20,0,20130709T103327,1.58E+01,1.20E+00,10,1,6.96,7.84,20,1,20,15   3   2,-1,1.06E+01
3,baseline,baseline,4,21,0,20130709T103327,1.78E+01,1.20E+00,11,0,17.06,18.09,54,1,53,18  18  17,-1,2.13E+01
3,baseline,baseline,4,22,0,20130709T103327,1.58E+01,1.20E+00,10,1,5.19,6.36,34,1,34,4  15  15,-1,9.53E+00
3,baseline,baseline,4,23,0,20130709T103327,1.78E+01,1.20E+00,11,1,9.73,10.71,30,1,30,4  18   8,-1,1.36E+01
3,baseline,baseline,4,24,0,20130709T103327,1.97E+01,1.20E+00,12,1,12.01,12.72,41,1,41,19  18   4,-1,1.58E+01
3,baseline,baseline,4,25,0,20130709T103327,2.17E+01,1.20E+00,13,1,14.38,15,40,1,40,8  23   9,-1,1.79E+01
3,baseline,baseline,4,26,0,20130709T103327,2.37E+01,1.20E+00,14,1,5.4,6.16,43,1,43,23   6  14,-1,9.30E+00
3,baseline,baseline,4,27,0,20130709T103327,2.58E+01,1.20E+00,15,1,11.53,12.22,61,1,61,25  12  24,-1,1.53E+01
3,baseline,baseline,4,28,0,20130709T103327,2.79E+01,1.20E+00,16,1,10.77,11.63,62,1,62,29  10  23,-1,1.46E+01
3,baseline,baseline,4,29,0,20130709T103327,3.00E+01,1.20E+00,17,1,10.08,10.83,77,1,77,30  27  20,-1,1.37E+01
3,baseline,baseline,4,30,0,20130709T103327,3.21E+01,1.20E+00,18,1,10.62,11.43,85,1,85,28  25  32,-1,1.45E+01
3,baseline,baseline,4,31,0,20130709T103327,3.42E+01,1.20E+00,19,1,10.31,11.32,82,1,82,35  15  32,-1,1.46E+01
3,baseline,baseline,4,32,0,20130709T103327,3.64E+01,1.20E+00,20,1,16.47,17.38,60,1,60,15   8  37,-1,2.05E+01
3,baseline,baseline,4,33,0,20130709T103327,3.86E+01,1.20E+00,21,1,8.03,8.82,50,1,50,38   6   6,-1,1.18E+01
3,baseline,baseline,4,34,0,20130709T103327,4.08E+01,1.20E+00,22,0,19.75,20.76,76,1,86,8  37  41,-1,2.38E+01
3,baseline,baseline,4,35,0,20130709T103327,3.86E+01,1.20E+00,21,1,12.41,13.41,77,1,77,30   8  39,-1,1.64E+01
4,baseline,baseline,2,1,0,20130709T141503,3,1.20E+00,1,1,1.94,2.29,5,1,5,1  2  2,-1,5.27E+00
4,baseline,baseline,2,2,0,20130709T141503,3,1.20E+00,1,1,3.23,3.67,9,1,9,3  2  4,-1,6.51E+00
4,baseline,baseline,2,3,0,20130709T141503,3,1.20E+00,1,1,2.08,2.38,6,1,6,2  1  3,-1,5.21E+00
4,baseline,baseline,2,4,0,20130709T141503,2.30E+00,1.20E+00,2,1,1.88,2.18,6,1,6,3  1  2,-1,4.91E+00
4,baseline,baseline,2,5,0,20130709T141503,3.74E+00,1.20E+00,3,1,4.71,5.17,9,1,9,4  2  3,-1,8.04E+00
4,baseline,baseline,2,6,0,20130709T141503,5.28E+00,1.20E+00,4,1,7.09,7.54,12,1,12,4  5  3,-1,1.04E+01
4,baseline,baseline,2,7,0,20130709T141503,6.90E+00,1.20E+00,5,1,5.98,6.46,15,1,15,5  3  7,-1,9.40E+00
4,baseline,baseline,2,8,0,20130709T141503,8.59E+00,1.20E+00,6,0,6.55,6.94,12,1,14,4  2  8,-1,9.77E+00
4,baseline,baseline,2,9,0,20130709T141503,6.90E+00,1.20E+00,5,1,9.32,9.84,13,1,13,1  7  5,-1,1.32E+01
4,baseline,baseline,2,10,0,20130709T141503,8.59E+00,1.20E+00,6,1,17.07,18.17,24,1,24,7  9  8,-1,2.12E+01
4,baseline,baseline,2,11,0,20130709T141503,1.03E+01,1.20E+00,7,1,5.18,5.77,13,1,13,1   1  11,-1,8.64E+00
4,baseline,baseline,2,12,0,20130709T141503,1.21E+01,1.20E+00,8,1,12.94,13.62,24,1,24,11   1  12,-1,1.65E+01
4,baseline,baseline,2,13,0,20130709T141503,1.40E+01,1.20E+00,9,1,18.02,18.97,37,1,37,10  13  14,-1,2.20E+01
4,baseline,baseline,2,14,0,20130709T141503,1.58E+01,1.20E+00,10,1,9.31,10.32,43,1,43,16  11  16,-1,1.34E+01
4,baseline,baseline,2,15,0,20130709T141503,1.78E+01,1.20E+00,11,0,21.53,22.35,42,1,41,19   6  16,-1,2.54E+01
4,baseline,baseline,2,16,0,20130709T141503,1.58E+01,1.20E+00,10,1,14.84,15.5,31,1,31,11   5  15,-1,1.85E+01
4,baseline,baseline,2,17,0,20130709T141503,1.78E+01,1.20E+00,11,1,15.05,15.68,34,1,34,17  14   3,-1,1.88E+01
4,baseline,baseline,2,18,0,20130709T141503,1.97E+01,1.20E+00,12,0,21.86,22.74,39,1,43,15   9  19,-1,2.58E+01
4,baseline,baseline,2,19,0,20130709T141503,1.78E+01,1.20E+00,11,1,14.23,15,39,1,39,10  12  17,-1,1.81E+01
4,baseline,baseline,2,20,0,20130709T141503,1.97E+01,1.20E+00,12,1,4.37,5.07,31,1,31,21   1   9,-1,8.00E+00
4,baseline,baseline,2,21,0,20130709T141503,2.17E+01,1.20E+00,13,1,8.68,9.33,46,1,46,22  20   4,-1,1.24E+01
4,baseline,baseline,2,22,0,20130709T141503,2.37E+01,1.20E+00,14,1,11.74,12.52,43,1,43,9  24  10,-1,1.55E+01
4,baseline,baseline,2,23,0,20130709T141503,2.58E+01,1.20E+00,15,1,11.64,12.41,58,1,58,25  26   7,-1,1.56E+01
4,baseline,baseline,2,24,0,20130709T141503,2.79E+01,1.20E+00,16,1,15.4,16,42,1,42,29  11   2,-1,1.88E+01
4,baseline,baseline,2,25,0,20130709T141503,3.00E+01,1.20E+00,17,1,14.4,15.2,42,1,42,4  29   9,-1,1.82E+01
4,baseline,baseline,2,26,0,20130709T141503,3.21E+01,1.20E+00,18,0,14.28,15.21,35,1,45,32   6   7,-1,1.82E+01
4,baseline,baseline,2,27,0,20130709T141503,3.00E+01,1.20E+00,17,1,20.09,21.16,83,1,83,29  30  24,-1,2.42E+01
4,baseline,baseline,2,28,0,20130709T141503,3.21E+01,1.20E+00,18,1,18.45,19.08,90,1,90,31  27  32,-1,2.23E+01
4,baseline,baseline,2,29,0,20130709T141503,3.42E+01,1.20E+00,19,1,13.02,13.5,44,1,44,6  33   5,-1,1.65E+01
4,baseline,baseline,2,30,0,20130709T141503,3.64E+01,1.20E+00,20,0,16.1,16.89,96,1,99,27  36  36,-1,2.01E+01
4,baseline,baseline,2,31,0,20130709T141503,3.42E+01,1.20E+00,19,1,7.32,8.14,39,1,39,3  34   2,-1,1.09E+01
5,baseline,baseline,1,1,0,20130711T131559,3,1.20E+00,1,1,0.38,1.17,7,1,7,3  1  3,-1,5.25E+00
5,baseline,baseline,1,2,0,20130711T131559,3,1.20E+00,1,1,1.49,2.28,7,1,7,1  3  3,-1,5.16E+00
5,baseline,baseline,1,3,0,20130711T131559,3,1.20E+00,1,1,2.07,2.77,9,1,9,2  4  3,-1,5.68E+00
5,baseline,baseline,1,4,0,20130711T131559,2.30E+00,1.20E+00,2,1,0.95,1.68,5,1,5,2  2  1,-1,4.24E+00
5,baseline,baseline,1,5,0,20130711T131559,3.74E+00,1.20E+00,3,1,2.29,2.87,9,1,9,4  2  3,-1,5.73E+00
5,baseline,baseline,1,6,0,20130711T131559,5.28E+00,1.20E+00,4,1,0.95,1.47,8,1,8,1  3  4,-1,4.45E+00
5,baseline,baseline,1,7,0,20130711T131559,6.90E+00,1.20E+00,5,1,7.48,8.2,18,1,18,5  6  7,-1,1.14E+01
5,baseline,baseline,1,8,0,20130711T131559,8.59E+00,1.20E+00,6,1,1.66,2.27,20,1,20,6  5  9,-1,5.28E+00
5,baseline,baseline,1,9,0,20130711T131559,1.03E+01,1.20E+00,7,1,0.68,1.18,20,1,20,5  10   5,-1,4.49E+00
5,baseline,baseline,1,10,0,20130711T131559,1.21E+01,1.20E+00,8,1,1.38,1.97,22,1,22,6   4  12,-1,5.28E+00
5,baseline,baseline,1,11,0,20130711T131559,1.40E+01,1.20E+00,9,1,2.27,2.87,23,1,23,13   3   7,-1,5.99E+00
5,baseline,baseline,1,12,0,20130711T131559,1.58E+01,1.20E+00,10,1,1.82,2.75,34,1,34,10  16   8,-1,5.95E+00
5,baseline,baseline,1,13,0,20130711T131559,1.78E+01,1.20E+00,11,1,2.1,2.88,28,1,28,5  19   4,-1,6.18E+00
5,baseline,baseline,1,14,0,20130711T131559,1.97E+01,1.20E+00,12,1,3.24,3.97,38,1,38,20   5  13,-1,7.12E+00
5,baseline,baseline,1,15,0,20130711T131559,2.17E+01,1.20E+00,13,1,1.99,2.57,33,1,33,1  22  10,-1,5.47E+00
5,baseline,baseline,1,16,0,20130711T131559,2.37E+01,1.20E+00,14,1,2.66,3.27,65,1,65,21  19  25,-1,6.61E+00
5,baseline,baseline,1,17,0,20130711T131559,2.58E+01,1.20E+00,15,1,3.39,4.25,37,1,37,1   9  27,-1,7.27E+00
5,baseline,baseline,1,18,0,20130711T131559,2.79E+01,1.20E+00,16,1,7.88,8.64,55,1,55,20  27   8,-1,1.15E+01
5,baseline,baseline,1,19,0,20130711T131559,3.00E+01,1.20E+00,17,1,7.02,7.74,64,1,64,8  27  29,-1,1.07E+01
5,baseline,baseline,1,20,0,20130711T131559,3.21E+01,1.20E+00,18,1,4.81,5.45,91,1,91,31  31  29,-1,8.56E+00
5,baseline,baseline,1,21,0,20130711T131559,3.42E+01,1.20E+00,19,1,6.13,6.84,53,1,53,15   5  33,-1,9.98E+00
5,baseline,baseline,1,22,0,20130711T131559,3.64E+01,1.20E+00,20,0,16.74,17.48,83,1,65,37  22   6,-1,2.07E+01
5,baseline,baseline,1,23,0,20130711T131559,3.42E+01,1.20E+00,19,1,6.52,7.04,62,1,62,22   6  34,-1,1.01E+01
5,baseline,baseline,1,24,0,20130711T131559,3.64E+01,1.20E+00,20,0,9.62,10.42,57,1,58,21  35   2,-1,1.34E+01
5,baseline,baseline,1,25,0,20130711T131559,3.42E+01,1.20E+00,19,1,5.05,6.04,56,1,56,3  20  33,-1,9.02E+00
5,baseline,baseline,1,26,0,20130711T131559,3.64E+01,1.20E+00,20,1,8.79,9.53,60,1,60,9  14  37,-1,1.27E+01
5,baseline,baseline,1,27,0,20130711T131559,3.86E+01,1.20E+00,21,0,16.51,17.37,100,1,106,28  39  39,-1,2.05E+01
5,baseline,baseline,1,28,0,20130711T131559,3.64E+01,1.20E+00,20,1,9.41,10.02,93,1,93,28  35  30,-1,1.30E+01
5,baseline,baseline,1,29,0,20130711T131559,3.86E+01,1.20E+00,21,1,13.74,14.4,58,1,58,14   5  39,-1,1.76E+01
5,baseline,baseline,1,30,0,20130711T131559,4.08E+01,1.20E+00,22,1,2.05,2.87,48,1,48,40   1   7,-1,5.86E+00
5,baseline,baseline,1,31,0,20130711T131559,4.31E+01,1.20E+00,23,0,4.66,5.24,82,1,72,42   9  21,-1,8.39E+00
